application_id,client_id,product,channel,region,amount_requested,submitted_at,source_system,is_test
APP-200615,CL-412277,Кредит наличными,Партнёрская сеть,Южный,500000,2025-03-25 08:58:00,АБС,false
APP-202134,CL-410412,Кредитная карта,Отделение,Северо-Западный,1200000,2025-04-25 10:53:00,CRM,false
APP-200335,CL-410982,Кредитная карта,Партнёрская сеть,Центральный,2500000,2025-06-27 12:22:00,АБС,false
APP-202877,CL-403488,Автокредит,Партнёрская сеть,Приволжский,800000,2025-01-06 18:16:00,CRM,false
APP-201301,CL-407860,Автокредит,Отделение,Северо-Западный,5000000,2025-07-09 13:04:00,CRM,false
APP-202881,CL-414756,Кредит наличными,Отделение,Северо-Западный,150000,2025-06-29 10:36:00,CRM,false
APP-203252,CL-433506,Кредитная карта,Мобильное приложение,Сибирский,150000,2025-06-03 13:45:00,АБС,false
APP-200473,CL-416170,Кредит наличными,Мобильное приложение,Центральный,150000,2025-02-14 10:39:00,CRM,false
APP-201033,CL-459406,Кредит наличными,Мобильное приложение,Сибирский,500000,2025-02-19 18:07:00,АБС,false
APP-203328,CL-415799,Кредит наличными,Партнёрская сеть,Северо-Западный,1200000,2025-03-12 19:29:00,АБС,false
APP-202690,CL-444386,Автокредит,Мобильное приложение,Приволжский,500000,2025-04-23 11:45:00,АБС,false
APP-202765,CL-450113,Кредитная карта,Корпоративный менеджер,Южный,800000,2025-02-21 13:13:00,АБС,false
APP-201899,CL-430214,Кредитная карта,Мобильное приложение,Северо-Западный,150000,2025-07-22 14:02:00,АБС,false
APP-201298,CL-428477,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,2500000,2025-05-16 12:03:00,CRM,false
APP-201864,CL-428087,Кредит наличными,Отделение,Северо-Западный,5000000,2025-01-18 16:47:00,АБС,false
APP-202075,CL-451232,Кредит наличными,Мобильное приложение,Центральный,150000,2025-03-15 08:13:00,CRM,false
APP-203163,CL-413735,Кредит для бизнеса,Отделение,Приволжский,1200000,2025-06-12 19:36:00,АБС,false
APP-203195,CL-449344,Кредитная карта,Отделение,Южный,2500000,2025-05-24 09:54:00,CRM,false
APP-202140,CL-446732,Кредит для бизнеса,Мобильное приложение,Центральный,1200000,2025-01-06 16:09:00,АБС,false
APP-201256,CL-419827,Кредит для бизнеса,Мобильное приложение,Северо-Западный,500000,2025-06-04 11:01:00,CRM,false
APP-201881,CL-455057,Кредитная карта,Корпоративный менеджер,Центральный,2500000,2025-04-02 19:46:00,АБС,false
APP-202408,CL-451530,Кредитная карта,Мобильное приложение,Южный,5000000,2025-07-21 16:39:00,CRM,false
APP-200082,CL-416118,Кредит наличными,Мобильное приложение,Северо-Западный,800000,2025-05-28 18:15:00,CRM,false
APP-201278,CL-443745,Кредит для бизнеса,Мобильное приложение,Приволжский,1200000,2025-05-25 18:05:00,CRM,false
APP-200368,CL-428639,Кредитная карта,Мобильное приложение,Южный,500000,2025-03-20 13:41:00,АБС,false
APP-203382,CL-450632,Кредитная карта,Отделение,Северо-Западный,150000,2025-07-25 14:53:00,АБС,false
APP-201746,CL-414914,Кредит для бизнеса,Мобильное приложение,Приволжский,5000000,2025-01-11 18:51:00,CRM,false
APP-203340,CL-421977,Кредит наличными,Отделение,Южный,2500000,2025-01-27 13:28:00,АБС,false
APP-203104,CL-435456,Кредитная карта,Партнёрская сеть,Сибирский,500000,2025-06-07 13:28:00,АБС,false
APP-203442,CL-438501,Кредит наличными,Корпоративный менеджер,Северо-Западный,500000,2025-06-09 08:05:00,АБС,false
APP-200351,CL-406895,Кредит для бизнеса,Мобильное приложение,Центральный,150000,2025-07-25 09:45:00,АБС,false
APP-201502,CL-456445,Автокредит,Партнёрская сеть,Сибирский,1200000,2025-03-24 12:13:00,АБС,false
APP-200043,CL-429978,Кредит наличными,Отделение,Северо-Западный,2500000,2025-01-14 11:37:00,АБС,false
APP-200216,CL-444642,Кредит наличными,Партнёрская сеть,Северо-Западный,1200000,2025-06-14 13:40:00,АБС,false
APP-203243,CL-412069,Кредит наличными,Партнёрская сеть,Центральный,1200000,2025-07-17 16:02:00,CRM,false
APP-202145,CL-409800,Кредитная карта,Партнёрская сеть,Сибирский,1200000,2025-05-13 18:29:00,АБС,false
APP-202283,CL-431547,Кредитная карта,Мобильное приложение,Центральный,1200000,2025-04-07 11:49:00,АБС,false
APP-200797,CL-420713,Кредит наличными,Корпоративный менеджер,Центральный,500000,2025-03-08 16:32:00,АБС,false
APP-201066,CL-409840,Кредитная карта,Мобильное приложение,Сибирский,150000,2025-01-11 14:36:00,АБС,false
APP-203133,CL-458774,Кредит для бизнеса,Корпоративный менеджер,Южный,1200000,2025-03-03 10:31:00,CRM,false
APP-201885,CL-438158,Кредитная карта,Партнёрская сеть,Центральный,2500000,2025-02-16 15:07:00,CRM,false
APP-202111,CL-433693,Кредит для бизнеса,Партнёрская сеть,Центральный,150000,2025-02-20 14:44:00,CRM,false
APP-202504,CL-437295,Кредит наличными,Отделение,Приволжский,300000,2025-08-02 18:05:00,АБС,false
APP-200474,CL-451887,Кредитная карта,Отделение,Северо-Западный,2500000,2025-04-15 15:48:00,АБС,false
APP-202066,CL-424361,Автокредит,Партнёрская сеть,Южный,800000,2025-04-26 14:04:00,CRM,false
APP-202109,CL-406492,Кредит для бизнеса,Отделение,Северо-Западный,1200000,2025-01-11 14:55:00,АБС,false
APP-203579,CL-458090,Кредит наличными,Отделение,Приволжский,500000,2025-01-15 15:07:00,АБС,false
APP-200763,CL-423248,Кредитная карта,Мобильное приложение,Сибирский,150000,2025-06-02 09:29:00,АБС,false
APP-201470,CL-421656,Кредит наличными,Отделение,Сибирский,500000,2025-06-04 14:29:00,АБС,false
APP-202596,CL-400147,Кредитная карта,Мобильное приложение,Сибирский,500000,2025-03-01 16:10:00,АБС,false
APP-202162,CL-431469,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,2500000,2025-04-12 10:53:00,АБС,false
APP-201672,CL-410947,Кредитная карта,Мобильное приложение,Центральный,500000,2025-01-10 16:38:00,CRM,false
APP-201626,CL-410633,Кредит для бизнеса,Отделение,Сибирский,5000000,2025-02-12 19:07:00,АБС,false
APP-201079,CL-402907,Кредитная карта,Партнёрская сеть,Сибирский,2500000,2025-03-29 09:17:00,АБС,false
APP-201531,CL-446520,Кредит для бизнеса,Мобильное приложение,Сибирский,150000,2025-01-12 15:43:00,АБС,false
APP-200227,CL-419838,Кредит наличными,Партнёрская сеть,Южный,300000,2025-02-06 15:13:00,АБС,false
APP-201891,CL-445103,Кредит наличными,Партнёрская сеть,Приволжский,2500000,2025-02-07 19:13:00,АБС,false
APP-201013,CL-420269,Кредит для бизнеса,Отделение,Центральный,300000,2025-07-20 10:35:00,АБС,false
APP-202485,CL-401603,Кредит наличными,Отделение,Южный,150000,2025-06-07 18:29:00,АБС,false
APP-201331,CL-439503,Кредит наличными,Отделение,Центральный,800000,2025-06-10 15:09:00,АБС,false
APP-200336,CL-418345,Кредит наличными,Мобильное приложение,Центральный,5000000,2025-02-14 09:55:00,CRM,false
APP-201834,CL-421588,Кредитная карта,Мобильное приложение,Приволжский,5000000,2025-04-14 16:04:00,CRM,false
APP-201017,CL-410725,Кредит для бизнеса,Отделение,Северо-Западный,2500000,2025-04-13 12:36:00,АБС,false
