application_id,decision,decided_at,reason
APP-201199,Одобрено,2025-01-24 09:17:00,Одобрено
APP-201200,Одобрено,2025-03-30 16:55:14,Одобрено
APP-201201,Одобрено,2025-01-12 08:18:45,Одобрено
APP-201202,Одобрено,2025-03-29 08:20:10,TEST
APP-201203,Одобрено,2025-05-28 18:34:00,Одобрено
APP-201204,Одобрено,2025-02-10 12:51:14,Одобрено
APP-201205,Одобрено,2025-07-06 15:33:50,Одобрено
APP-201206,Одобрено,2025-05-11 14:23:22,Одобрено
APP-201207,Одобрено,2025-06-01 18:55:21,Одобрено
APP-201208,Одобрено,2025-04-28 20:11:45,Одобрено
APP-201209,Отказ,2025-07-24 11:12:32,Клиент не явился за средствами
APP-201210,Одобрено,2025-04-23 01:55:15,Одобрено
APP-201211,Одобрено,2025-04-05 04:00:12,Одобрено
APP-201212,Отказ,2025-05-26 08:03:18,Клиент не явился за средствами
APP-201213,Одобрено,2025-02-23 07:19:12,Одобрено
APP-201214,Отказ,2025-05-24 13:06:28,Скоринговый балл ниже порога
APP-201215,Отказ,2025-04-01 12:25:32,Неполный пакет документов
APP-201216,Отказ,2025-05-15 17:18:52,Высокая долговая нагрузка
APP-201217,Отказ,2025-06-06 03:34:13,Высокая долговая нагрузка
APP-201218,Отказ,2025-07-04 07:30:43,Клиент отозвал заявку
APP-201219,Одобрено,2025-04-01 11:07:23,Одобрено
APP-201220,Отказ,2025-07-24 14:52:18,Скоринговый балл ниже порога
APP-201221,Одобрено,2025-03-21 01:03:35,Одобрено
APP-201222,Отказ,2025-02-01 04:37:43,Высокая долговая нагрузка
APP-201223,Одобрено,2025-01-19 01:53:53,Одобрено
APP-201224,Отказ,2025-01-25 21:16:28,Скоринговый балл ниже порога
APP-201225,Отказ,2025-05-02 06:33:35,Клиент отозвал заявку
APP-201226,Отказ,2025-05-27 15:38:21,Неполный пакет документов
APP-201227,Отказ,2025-06-04 09:05:54,Высокая долговая нагрузка
APP-201228,Одобрено,2025-07-05 10:23:18,Одобрено
APP-201229,Одобрено,2025-05-10 15:09:56,Одобрено
APP-201230,Отказ,2025-04-11 14:49:32,Скоринговый балл ниже порога
APP-201231,Одобрено,2025-03-21 11:25:50,Одобрено
APP-201232,Одобрено,2025-01-27 10:44:25,Одобрено
APP-201233,Одобрено,2025-01-11 13:51:02,Одобрено
APP-201234,Отказ,2025-04-19 17:17:13,Клиент отозвал заявку
APP-201235,Одобрено,2025-07-17 14:56:40,Одобрено
APP-201236,Одобрено,2025-04-02 20:14:31,Одобрено
APP-201237,Отказ,2025-02-02 14:14:16,Скоринговый балл ниже порога
APP-201238,Отказ,2025-01-21 02:59:00,Высокая долговая нагрузка
APP-201239,Отказ,2025-01-18 09:33:46,Клиент не явился за средствами
APP-201240,Отказ,2025-05-28 11:38:39,Скоринговый балл ниже порога
APP-201241,Отказ,2025-04-02 12:40:09,Высокая долговая нагрузка
APP-201242,Отказ,2025-06-16 05:38:24,Высокая долговая нагрузка
APP-201243,Одобрено,2025-02-03 10:23:58,Одобрено
APP-201244,Одобрено,2025-06-10 05:12:13,Одобрено
APP-201245,Одобрено,2025-02-14 11:14:02,Одобрено
APP-201246,Одобрено,2025-07-27 09:55:05,Одобрено
APP-201247,Одобрено,2025-07-22 01:07:05,Одобрено
APP-201248,Одобрено,2025-04-28 12:33:54,Одобрено
APP-201249,Отказ,2025-06-11 08:30:01,Клиент не явился за средствами
APP-201250,Отказ,2025-03-18 22:44:23,Скоринговый балл ниже порога
APP-201251,Отказ,2025-04-29 18:57:19,Клиент не явился за средствами
APP-201252,Отказ,2025-03-09 23:24:05,Скоринговый балл ниже порога
APP-201253,Одобрено,2025-04-20 04:45:05,Одобрено
APP-201254,Отказ,2025-05-06 22:20:59,Клиент не явился за средствами
APP-201255,Отказ,2025-07-27 13:28:59,Скоринговый балл ниже порога
APP-201256,Отказ,2025-06-06 21:12:34,Клиент не явился за средствами
APP-201257,Отказ,2025-05-31 00:34:09,Клиент не явился за средствами
APP-201258,Одобрено,2025-04-02 14:35:56,Одобрено
APP-201259,Одобрено,2025-04-11 23:47:55,Одобрено
APP-201260,Отказ,2025-08-03 00:14:39,Высокая долговая нагрузка
APP-201261,Отказ,2025-05-19 22:44:17,Скоринговый балл ниже порога
APP-201262,Отказ,2025-07-10 15:46:37,Скоринговый балл ниже порога
APP-201263,Одобрено,2025-06-21 03:57:10,Одобрено
APP-201264,Одобрено,2025-04-11 04:31:53,Одобрено
APP-201265,Одобрено,2025-06-19 00:55:11,Одобрено
APP-201266,Отказ,2025-07-30 19:39:34,Неполный пакет документов
APP-201267,Отказ,2025-07-11 09:58:15,Высокая долговая нагрузка
APP-201268,Отказ,2025-02-26 17:08:13,Скоринговый балл ниже порога
APP-201269,Одобрено,2025-02-04 04:29:07,Одобрено
APP-201270,Одобрено,2025-03-04 21:21:21,Одобрено
APP-201271,Отказ,2025-06-11 22:29:23,Клиент не явился за средствами
APP-201272,Отказ,2025-02-08 18:08:16,Неполный пакет документов
APP-201273,Одобрено,2025-07-28 01:54:55,Одобрено
APP-201274,Отказ,2025-08-02 09:31:34,Высокая долговая нагрузка
APP-201275,Одобрено,2025-06-16 20:19:36,Одобрено
APP-201276,Одобрено,2025-03-18 11:20:47,Одобрено
APP-201277,Одобрено,2025-05-30 06:02:07,Одобрено
APP-201278,Одобрено,2025-05-27 23:31:16,Одобрено
APP-201279,Одобрено,2025-02-27 00:04:10,Одобрено
APP-201280,Одобрено,2025-01-30 19:01:44,Одобрено
APP-201281,Отказ,2025-01-30 20:19:30,Скоринговый балл ниже порога
APP-201282,Отказ,2025-05-31 20:28:12,Клиент отозвал заявку
APP-201283,Одобрено,2025-01-27 12:34:59,Одобрено
APP-201284,Отказ,2025-04-25 09:22:39,Высокая долговая нагрузка
APP-201285,Отказ,2025-06-15 15:29:14,Скоринговый балл ниже порога
APP-201286,Одобрено,2025-06-06 17:41:25,Одобрено
APP-201287,Одобрено,2025-03-15 15:31:57,Одобрено
APP-201288,Одобрено,2025-07-29 11:55:21,Одобрено
APP-201289,Одобрено,2025-07-27 16:33:28,Одобрено
APP-201290,Одобрено,2025-02-26 10:14:38,Одобрено
APP-201291,Одобрено,2025-08-07 04:46:19,Одобрено
APP-201292,Одобрено,2025-04-19 01:33:56,Одобрено
APP-201293,Отказ,2025-02-09 22:56:41,Скоринговый балл ниже порога
APP-201294,Одобрено,2025-01-26 11:32:36,Одобрено
APP-201295,Отказ,2025-01-18 20:33:49,Скоринговый балл ниже порога
APP-201296,Отказ,2025-05-18 20:14:34,Клиент отозвал заявку
APP-201297,Одобрено,2025-05-23 14:54:41,Одобрено
APP-201298,Одобрено,2025-05-19 05:27:07,Одобрено
APP-201299,Отказ,2025-04-26 21:45:02,Высокая долговая нагрузка
APP-201300,Отказ,2025-03-09 08:26:15,Клиент отозвал заявку
APP-201301,Отказ,2025-07-11 17:32:59,Клиент отозвал заявку
APP-201302,Одобрено,2025-03-20 00:08:09,Одобрено
APP-201303,Отказ,2025-06-13 19:21:42,Скоринговый балл ниже порога
APP-201304,Одобрено,2025-02-06 13:19:07,Одобрено
APP-201305,Одобрено,2025-05-12 01:04:27,Одобрено
APP-201307,Отказ,2025-02-16 04:42:35,Клиент не явился за средствами
APP-201308,Одобрено,2025-03-03 16:43:11,Одобрено
APP-201309,Одобрено,2025-06-13 11:01:22,Одобрено
APP-201310,Одобрено,2025-06-27 00:04:12,Одобрено
APP-201311,Отказ,2025-04-19 15:03:40,Высокая долговая нагрузка
APP-201312,Отказ,2025-02-12 22:08:28,Высокая долговая нагрузка
APP-201313,Отказ,2025-02-28 19:59:33,Неполный пакет документов
APP-201314,Одобрено,2025-02-25 22:08:17,Одобрено
APP-201315,Одобрено,2025-07-21 19:52:53,Одобрено
APP-201316,Одобрено,2025-06-14 17:53:08,Одобрено
APP-201317,Одобрено,2025-05-24 05:40:17,Одобрено
APP-201318,Отказ,2025-02-14 20:15:59,Скоринговый балл ниже порога
APP-201319,Отказ,2025-03-16 13:19:06,Скоринговый балл ниже порога
APP-201320,Одобрено,2025-04-29 07:22:15,Одобрено
APP-201321,Одобрено,2025-04-20 14:01:24,Одобрено
APP-201322,Отказ,2025-03-24 00:13:52,Клиент не явился за средствами
APP-201323,Отказ,2025-06-11 15:17:39,Высокая долговая нагрузка
APP-201324,Отказ,2025-02-26 05:06:31,Клиент не явился за средствами
APP-201325,Отказ,2025-06-12 10:43:36,Высокая долговая нагрузка
APP-201326,Отказ,2025-05-18 22:36:01,Высокая долговая нагрузка
APP-201327,Одобрено,2025-03-18 08:13:32,Одобрено
APP-201328,Одобрено,2025-04-04 21:42:12,Одобрено
APP-201329,Одобрено,2025-07-13 08:49:45,Одобрено
APP-201330,Одобрено,2025-04-18 03:17:01,TEST
APP-201331,Одобрено,2025-06-12 18:51:52,Одобрено
APP-201332,Одобрено,2025-05-11 00:01:30,Одобрено
APP-201333,Одобрено,2025-02-13 15:53:58,Одобрено
APP-201334,Одобрено,2025-03-19 05:59:05,Одобрено
APP-201335,Одобрено,2025-05-25 00:11:00,Одобрено
APP-201336,Отказ,2025-01-23 11:05:51,Высокая долговая нагрузка
APP-201337,Отказ,2025-06-16 16:47:22,Неполный пакет документов
APP-201338,Одобрено,2025-02-17 04:43:24,Одобрено
APP-201339,Отказ,2025-05-16 22:43:36,Высокая долговая нагрузка
APP-201340,Отказ,2025-02-27 08:32:43,Клиент отозвал заявку
APP-201341,Отказ,2025-04-30 06:29:59,Высокая долговая нагрузка
APP-201342,Одобрено,2025-01-10 04:35:15,Одобрено
APP-201343,Отказ,2025-07-20 03:37:41,Скоринговый балл ниже порога
APP-201344,Отказ,2025-04-12 01:03:19,Высокая долговая нагрузка
APP-201345,Одобрено,2025-07-06 15:13:22,Одобрено
APP-201346,Отказ,2025-05-29 11:34:48,Высокая долговая нагрузка
APP-201347,Одобрено,2025-01-28 05:57:54,Одобрено
APP-201348,Отказ,2025-01-09 15:07:56,Скоринговый балл ниже порога
APP-201349,Одобрено,2025-03-22 08:54:35,Одобрено
APP-201350,Отказ,2025-07-14 13:52:49,Высокая долговая нагрузка
APP-201351,Одобрено,2025-05-04 13:40:05,Одобрено
APP-201352,Отказ,2025-04-17 13:13:25,Высокая долговая нагрузка
